date,district,daily_cases,meantemp,humidity,wind_speed,meanpressure,population,latitude,longitude,bounding_box_km2,humidity_lag_7,meantemp_lag_7,transmission_risk_index
2018-12-23,Central Delhi,2,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2018-12-24,Central Delhi,2,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2018-12-25,Central Delhi,3,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2018-12-26,Central Delhi,3,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2018-12-27,Central Delhi,2,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2018-12-28,Central Delhi,3,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2018-12-29,Central Delhi,3,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2018-12-30,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2018-12-31,Central Delhi,2,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-01-01,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-01-02,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-01-07,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-01-08,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-01-10,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-01-13,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-01-15,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-01-17,Central Delhi,2,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-01-18,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-01-19,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-01-22,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-01-24,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-01-25,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-01-26,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-01-28,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-01-30,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-01-31,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-02-02,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-02-05,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-02-06,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-02-10,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-02-11,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-02-13,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-02-14,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-02-15,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-02-16,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-02-17,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-02-21,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-02-22,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-02-24,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-02-25,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-02-26,Central Delhi,2,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-02-27,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-02-28,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-03-02,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-03-07,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-03-09,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-03-10,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-03-20,Central Delhi,2,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-03-23,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-04-01,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-04-10,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-04-12,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-04-15,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-04-16,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-04-19,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-04-20,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-04-21,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-04-22,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-04-27,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-04-28,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-04-29,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-05-01,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-05-04,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-05-07,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-05-12,Central Delhi,2,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-05-13,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-05-15,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-05-16,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-05-17,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-05-18,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-05-19,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-05-22,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-05-29,Central Delhi,2,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-05-30,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-06-01,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-06-03,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-06-04,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-06-05,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-06-07,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-06-12,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-06-14,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-06-18,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-06-20,Central Delhi,2,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-06-23,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-06-24,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-06-27,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-01,Central Delhi,9,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-02,Central Delhi,14,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-03,Central Delhi,7,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-04,Central Delhi,13,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-05,Central Delhi,9,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-06,Central Delhi,10,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-07,Central Delhi,7,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-08,Central Delhi,11,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-09,Central Delhi,11,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-10,Central Delhi,13,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-11,Central Delhi,9,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-12,Central Delhi,11,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-13,Central Delhi,9,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-14,Central Delhi,14,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-15,Central Delhi,14,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-16,Central Delhi,9,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-17,Central Delhi,9,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-18,Central Delhi,5,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-19,Central Delhi,8,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-20,Central Delhi,6,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-21,Central Delhi,11,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-22,Central Delhi,6,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-23,Central Delhi,5,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-24,Central Delhi,8,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-25,Central Delhi,7,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-26,Central Delhi,9,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-27,Central Delhi,12,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-28,Central Delhi,9,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-29,Central Delhi,7,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-30,Central Delhi,10,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-07-31,Central Delhi,10,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-01,Central Delhi,10,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-02,Central Delhi,8,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-03,Central Delhi,6,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-04,Central Delhi,8,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-05,Central Delhi,10,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-06,Central Delhi,5,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-07,Central Delhi,7,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-08,Central Delhi,8,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-09,Central Delhi,7,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-10,Central Delhi,9,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-11,Central Delhi,13,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-12,Central Delhi,5,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-13,Central Delhi,6,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-14,Central Delhi,15,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-15,Central Delhi,8,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-16,Central Delhi,9,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-17,Central Delhi,6,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-18,Central Delhi,8,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-19,Central Delhi,8,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-20,Central Delhi,6,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-21,Central Delhi,5,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-22,Central Delhi,6,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-23,Central Delhi,5,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-24,Central Delhi,6,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-25,Central Delhi,6,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-26,Central Delhi,10,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-27,Central Delhi,13,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-28,Central Delhi,11,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-29,Central Delhi,9,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-30,Central Delhi,12,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-08-31,Central Delhi,6,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-01,Central Delhi,18,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-02,Central Delhi,5,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-03,Central Delhi,5,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-04,Central Delhi,12,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-05,Central Delhi,8,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-06,Central Delhi,11,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-07,Central Delhi,7,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-08,Central Delhi,11,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-09,Central Delhi,8,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-10,Central Delhi,12,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-11,Central Delhi,8,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-12,Central Delhi,7,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-13,Central Delhi,9,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-14,Central Delhi,9,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-15,Central Delhi,9,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-16,Central Delhi,8,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-17,Central Delhi,12,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-18,Central Delhi,8,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-19,Central Delhi,5,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-20,Central Delhi,8,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-21,Central Delhi,7,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-22,Central Delhi,8,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-23,Central Delhi,8,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-24,Central Delhi,15,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-25,Central Delhi,11,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-26,Central Delhi,9,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-27,Central Delhi,7,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-28,Central Delhi,12,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-29,Central Delhi,15,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-09-30,Central Delhi,13,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-01,Central Delhi,13,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-02,Central Delhi,7,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-03,Central Delhi,7,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-04,Central Delhi,12,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-05,Central Delhi,11,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-06,Central Delhi,8,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-07,Central Delhi,11,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-08,Central Delhi,16,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-09,Central Delhi,6,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-10,Central Delhi,10,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-11,Central Delhi,11,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-12,Central Delhi,5,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-13,Central Delhi,10,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-14,Central Delhi,11,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-15,Central Delhi,9,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-16,Central Delhi,9,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-17,Central Delhi,8,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-18,Central Delhi,5,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-19,Central Delhi,3,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-20,Central Delhi,8,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-21,Central Delhi,11,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-22,Central Delhi,12,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-23,Central Delhi,7,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-24,Central Delhi,7,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-25,Central Delhi,9,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-26,Central Delhi,6,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-27,Central Delhi,8,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-28,Central Delhi,6,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-29,Central Delhi,11,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-30,Central Delhi,6,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-10-31,Central Delhi,7,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-01,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-02,Central Delhi,4,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-04,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-05,Central Delhi,5,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-06,Central Delhi,3,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-07,Central Delhi,2,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-08,Central Delhi,3,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-09,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-10,Central Delhi,6,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-11,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-12,Central Delhi,4,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-13,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-14,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-15,Central Delhi,3,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-16,Central Delhi,4,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-17,Central Delhi,3,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-18,Central Delhi,2,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-19,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-20,Central Delhi,2,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-21,Central Delhi,3,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-22,Central Delhi,2,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-23,Central Delhi,5,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-24,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-25,Central Delhi,2,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-26,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-27,Central Delhi,2,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-28,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-29,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-11-30,Central Delhi,4,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-12-01,Central Delhi,2,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-12-02,Central Delhi,2,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-12-03,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-12-04,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-12-05,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-12-06,Central Delhi,3,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-12-07,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-12-08,Central Delhi,2,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-12-09,Central Delhi,3,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-12-10,Central Delhi,2,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-12-11,Central Delhi,5,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-12-12,Central Delhi,3,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-12-13,Central Delhi,1,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-12-14,Central Delhi,3,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
2019-12-15,Central Delhi,4,28.0,65.0,,,582320,28.6471,77.2198,25.0,65.0,28.0,378.508
